dataset_id,arxiv_id,abstract_url,pdf_url
forgelab/tofu-pair,2410.02879,https://arxiv.org/abs/2410.02879,https://arxiv.org/pdf/2410.02879.pdf
facebook/linguini,2409.12126,https://arxiv.org/abs/2409.12126,https://arxiv.org/pdf/2409.12126.pdf
blcuicall/omgeval,2402.13524,https://arxiv.org/abs/2402.13524,https://arxiv.org/pdf/2402.13524.pdf
hsm316/WikinewsQA,2503.02879,https://arxiv.org/abs/2503.02879,https://arxiv.org/pdf/2503.02879.pdf
kilian-group/phantom-wiki-v1,2502.20377,https://arxiv.org/abs/2502.20377,https://arxiv.org/pdf/2502.20377.pdf
Dongping-Li/EMMOE-100,2503.08604,https://arxiv.org/abs/2503.08604,https://arxiv.org/pdf/2503.08604.pdf
JingyaoLi/MoT-Code-350K,2312.15960,https://arxiv.org/abs/2312.15960,https://arxiv.org/pdf/2312.15960.pdf
avery00/MomentSeeker,2502.12558,https://arxiv.org/abs/2502.12558,https://arxiv.org/pdf/2502.12558.pdf
jobs-git/jat-dataset,2402.09844,https://arxiv.org/abs/2402.09844,https://arxiv.org/pdf/2402.09844.pdf
jobs-git/jat-dataset,2303.03915,https://arxiv.org/abs/2303.03915,https://arxiv.org/pdf/2303.03915.pdf
SmallDoge/SmallThoughts,2505.19716,https://arxiv.org/abs/2505.19716,https://arxiv.org/pdf/2505.19716.pdf
eugrug-60/medical-o1-reasoning-SFT-it_f10_incremental,2412.18925,https://arxiv.org/abs/2412.18925,https://arxiv.org/pdf/2412.18925.pdf
LorenaYannnnn/how_lms_answer_one_to_many_factual_queries,2502.20475,https://arxiv.org/abs/2502.20475,https://arxiv.org/pdf/2502.20475.pdf
retrain-pipelines/func_calls_ds,2406.18518,https://arxiv.org/abs/2406.18518,https://arxiv.org/pdf/2406.18518.pdf
MCG-NJU/VideoChatOnline-IT,2501.00584,https://arxiv.org/abs/2501.00584,https://arxiv.org/pdf/2501.00584.pdf
julyai/ProJudgeBench,2503.06553,https://arxiv.org/abs/2503.06553,https://arxiv.org/pdf/2503.06553.pdf
julyai/ProJudge-173k,2503.06553,https://arxiv.org/abs/2503.06553,https://arxiv.org/pdf/2503.06553.pdf
nlile/math_benchmark_test_saturation,2103.03874,https://arxiv.org/abs/2103.03874,https://arxiv.org/pdf/2103.03874.pdf
hoorangyee/pile-of-law-bm25,2504.01840,https://arxiv.org/abs/2504.01840,https://arxiv.org/pdf/2504.01840.pdf
yzy666/SVBench,2502.10810,https://arxiv.org/abs/2502.10810,https://arxiv.org/pdf/2502.10810.pdf
ftaioli/IDKVQA,2412.01250,https://arxiv.org/abs/2412.01250,https://arxiv.org/pdf/2412.01250.pdf
OpenStellarTeam/Chinese-EcomQA,2502.20196,https://arxiv.org/abs/2502.20196,https://arxiv.org/pdf/2502.20196.pdf
ZhiqiGao/TPBench,2502.15815,https://arxiv.org/abs/2502.15815,https://arxiv.org/pdf/2502.15815.pdf
copenlu/cub-counterfact,2202.05262,https://arxiv.org/abs/2202.05262,https://arxiv.org/pdf/2202.05262.pdf
copenlu/cub-counterfact,2410.14405,https://arxiv.org/abs/2410.14405,https://arxiv.org/pdf/2410.14405.pdf
MBZUAI-Paris/EgyptianHellaSwag,2409.17912,https://arxiv.org/abs/2409.17912,https://arxiv.org/pdf/2409.17912.pdf
ayeshaishaq/DriveLMMo1,2503.10621,https://arxiv.org/abs/2503.10621,https://arxiv.org/pdf/2503.10621.pdf
super-dainiu/medagents-benchmark,2503.07459,https://arxiv.org/abs/2503.07459,https://arxiv.org/pdf/2503.07459.pdf
xuzhaopan/PEBench,2503.12545,https://arxiv.org/abs/2503.12545,https://arxiv.org/pdf/2503.12545.pdf
JamesBegin/LongBench-v2-Pause1,2412.15204,https://arxiv.org/abs/2412.15204,https://arxiv.org/pdf/2412.15204.pdf
nlp-waseda/JCQ,2401.12491,https://arxiv.org/abs/2401.12491,https://arxiv.org/pdf/2401.12491.pdf
KodCode/KodCode-V1-SFT-4o,2503.02951,https://arxiv.org/abs/2503.02951,https://arxiv.org/pdf/2503.02951.pdf
Shahar6000/MoreDocsSameLen,2503.04388,https://arxiv.org/abs/2503.04388,https://arxiv.org/pdf/2503.04388.pdf
PulkitSahu/QAMLC,1803.09010,https://arxiv.org/abs/1803.09010,https://arxiv.org/pdf/1803.09010.pdf
ShengbinYue/Long-short-Trajectory,2407.09893,https://arxiv.org/abs/2407.09893,https://arxiv.org/pdf/2407.09893.pdf
WaltonFuture/Diabetica-SFT,2409.13191,https://arxiv.org/abs/2409.13191,https://arxiv.org/pdf/2409.13191.pdf
WaltonFuture/Diabetica-o1-SFT,2409.13191,https://arxiv.org/abs/2409.13191,https://arxiv.org/pdf/2409.13191.pdf
facebook/BigOBench,2503.15242,https://arxiv.org/abs/2503.15242,https://arxiv.org/pdf/2503.15242.pdf
sumukshashidhar-archive/tempora,2504.01833,https://arxiv.org/abs/2504.01833,https://arxiv.org/pdf/2504.01833.pdf
xuzhaopan/MPBench,2503.12505,https://arxiv.org/abs/2503.12505,https://arxiv.org/pdf/2503.12505.pdf
starriver030515/FUSION-Finetune-12M,2504.09925,https://arxiv.org/abs/2504.09925,https://arxiv.org/pdf/2504.09925.pdf
Hoar012/RAP-260K,2410.13360,https://arxiv.org/abs/2410.13360,https://arxiv.org/pdf/2410.13360.pdf
wulin222/MME-Unify,2504.03641,https://arxiv.org/abs/2504.03641,https://arxiv.org/pdf/2504.03641.pdf
itorrento/SquadES_Ex1,1912.05200,https://arxiv.org/abs/1912.05200,https://arxiv.org/pdf/1912.05200.pdf
QizhiPei/MathFusionQA,2503.16212,https://arxiv.org/abs/2503.16212,https://arxiv.org/pdf/2503.16212.pdf
tianyu92/boliu,2306.05685,https://arxiv.org/abs/2306.05685,https://arxiv.org/pdf/2306.05685.pdf
Igortin/github-datasets-lib-issues,2005.00614,https://arxiv.org/abs/2005.00614,https://arxiv.org/pdf/2005.00614.pdf
soheeyang/TwoHopFact,2402.16837,https://arxiv.org/abs/2402.16837,https://arxiv.org/pdf/2402.16837.pdf
soheeyang/SOCRATES,2411.16679,https://arxiv.org/abs/2411.16679,https://arxiv.org/pdf/2411.16679.pdf
yulan-team/YuLan-Mini-Datasets-Phasae-27,2412.17743,https://arxiv.org/abs/2412.17743,https://arxiv.org/pdf/2412.17743.pdf
jrzhang/TextVQA_GT_bbox,2502.17422,https://arxiv.org/abs/2502.17422,https://arxiv.org/pdf/2502.17422.pdf
yulan-team/YuLan-Mini-Datasets-Phasae-26,2412.17743,https://arxiv.org/abs/2412.17743,https://arxiv.org/pdf/2412.17743.pdf
copenlu/cub-druid,2412.17031,https://arxiv.org/abs/2412.17031,https://arxiv.org/pdf/2412.17031.pdf
NLP-FBK/e3c-crf-english,2506.11666,https://arxiv.org/abs/2506.11666,https://arxiv.org/pdf/2506.11666.pdf
BSC-LT/EsBBQ,2507.11216,https://arxiv.org/abs/2507.11216,https://arxiv.org/pdf/2507.11216.pdf
BSC-LT/EsBBQ,2307.16778,https://arxiv.org/abs/2307.16778,https://arxiv.org/pdf/2307.16778.pdf
KodCode/KodCode-Light-RL-10K,2503.02951,https://arxiv.org/abs/2503.02951,https://arxiv.org/pdf/2503.02951.pdf
Starry123/LHPR-VLN,2412.09082,https://arxiv.org/abs/2412.09082,https://arxiv.org/pdf/2412.09082.pdf
jasonzhango/SPAR-7M,2503.22976,https://arxiv.org/abs/2503.22976,https://arxiv.org/pdf/2503.22976.pdf
UCSC-VLAA/MedReason,2504.00993,https://arxiv.org/abs/2504.00993,https://arxiv.org/pdf/2504.00993.pdf
UBC-ViL/BlackSwanSuite-Gen,2412.05725,https://arxiv.org/abs/2412.05725,https://arxiv.org/pdf/2412.05725.pdf
UBC-ViL/BlackSwanSuite-MCQ,2412.05725,https://arxiv.org/abs/2412.05725,https://arxiv.org/pdf/2412.05725.pdf
UBC-ViL/BlackSwanSuite-YN,2412.05725,https://arxiv.org/abs/2412.05725,https://arxiv.org/pdf/2412.05725.pdf
rahmanidashti/bbeh-disambiguation-qa,2502.19187,https://arxiv.org/abs/2502.19187,https://arxiv.org/pdf/2502.19187.pdf
oneonlee/Wiki-NFQA,2503.15879,https://arxiv.org/abs/2503.15879,https://arxiv.org/pdf/2503.15879.pdf
retrain-pipelines/func_calls,2406.18518,https://arxiv.org/abs/2406.18518,https://arxiv.org/pdf/2406.18518.pdf
jjzha/rt-tokenized,2505.11140,https://arxiv.org/abs/2505.11140,https://arxiv.org/pdf/2505.11140.pdf
ZTE-AIM/Curr-ReFT-data,2503.07065,https://arxiv.org/abs/2503.07065,https://arxiv.org/pdf/2503.07065.pdf
Open-Reasoner-Zero/orz_math_57k_collection,2503.24290,https://arxiv.org/abs/2503.24290,https://arxiv.org/pdf/2503.24290.pdf
Open-Reasoner-Zero/orz_math_13k_collection_hard,2503.24290,https://arxiv.org/abs/2503.24290,https://arxiv.org/pdf/2503.24290.pdf
Open-Reasoner-Zero/orz_math_72k_collection_extended,2503.24290,https://arxiv.org/abs/2503.24290,https://arxiv.org/pdf/2503.24290.pdf
AgMMU/AgMMU_v1,2504.10568,https://arxiv.org/abs/2504.10568,https://arxiv.org/pdf/2504.10568.pdf
w3en2g/ThinkPatterns-21k,2503.12918,https://arxiv.org/abs/2503.12918,https://arxiv.org/pdf/2503.12918.pdf
yangjing0128/AstroChart,2503.19498,https://arxiv.org/abs/2503.19498,https://arxiv.org/pdf/2503.19498.pdf
NTT-hil-insight/SlideVQA,2301.04883,https://arxiv.org/abs/2301.04883,https://arxiv.org/pdf/2301.04883.pdf
VvV7/X-LeBench,2501.06835,https://arxiv.org/abs/2501.06835,https://arxiv.org/pdf/2501.06835.pdf
NTT-hil-insight/VisualMRC,2101.11272,https://arxiv.org/abs/2101.11272,https://arxiv.org/pdf/2101.11272.pdf
AaronKao/UnivEARTH,2504.12110,https://arxiv.org/abs/2504.12110,https://arxiv.org/pdf/2504.12110.pdf
RUC-AIBOX/OlymMATH,2503.21380,https://arxiv.org/abs/2503.21380,https://arxiv.org/pdf/2503.21380.pdf
Fudan-FUXI/VIDGEN-1K,2412.04814,https://arxiv.org/abs/2412.04814,https://arxiv.org/pdf/2412.04814.pdf
2Phuong5Nam4/vietnamese-squad-gg-translated,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
ruohao/EchoMist,2503.09598,https://arxiv.org/abs/2503.09598,https://arxiv.org/pdf/2503.09598.pdf
ryokamoi/VisOnlyQA_Eval_Real_v1.1,2412.00947,https://arxiv.org/abs/2412.00947,https://arxiv.org/pdf/2412.00947.pdf
nogabenyoash/SecQue,2504.04596,https://arxiv.org/abs/2504.04596,https://arxiv.org/pdf/2504.04596.pdf
virtuoussy/Math-RLVR,2503.23829,https://arxiv.org/abs/2503.23829,https://arxiv.org/pdf/2503.23829.pdf
virtuoussy/Multi-subject-RLVR,2503.23829,https://arxiv.org/abs/2503.23829,https://arxiv.org/pdf/2503.23829.pdf
UCSC-VLAA/m1k-tokenized,2504.00869,https://arxiv.org/abs/2504.00869,https://arxiv.org/pdf/2504.00869.pdf
UCSC-VLAA/m23k-tokenized,2504.00869,https://arxiv.org/abs/2504.00869,https://arxiv.org/pdf/2504.00869.pdf
cloudcatcher2/VCBench,2504.18589,https://arxiv.org/abs/2504.18589,https://arxiv.org/pdf/2504.18589.pdf
Yuanze/Olympus,2412.09612,https://arxiv.org/abs/2412.09612,https://arxiv.org/pdf/2412.09612.pdf
letta-ai/stateful-aime-2024,2504.13171,https://arxiv.org/abs/2504.13171,https://arxiv.org/pdf/2504.13171.pdf
gaokerena/MF3QA_uncleaned,2505.16000,https://arxiv.org/abs/2505.16000,https://arxiv.org/pdf/2505.16000.pdf
Luxuriant16/MedRegInstruct,2410.18387,https://arxiv.org/abs/2410.18387,https://arxiv.org/pdf/2410.18387.pdf
DongkiKim/Mol-LLaMA-Instruct,2502.13449,https://arxiv.org/abs/2502.13449,https://arxiv.org/pdf/2502.13449.pdf
flwrlabs/medical-meadow-medical-flashcards,2304.08247,https://arxiv.org/abs/2304.08247,https://arxiv.org/pdf/2304.08247.pdf
flwrlabs/medical-meadow-medical-flashcards,2007.14390,https://arxiv.org/abs/2007.14390,https://arxiv.org/pdf/2007.14390.pdf
EssentialAI/cruxeval_i_adv,2504.04022,https://arxiv.org/abs/2504.04022,https://arxiv.org/pdf/2504.04022.pdf
EssentialAI/cruxeval_i_adv,2401.03065,https://arxiv.org/abs/2401.03065,https://arxiv.org/pdf/2401.03065.pdf
EssentialAI/cruxeval_o_adv,2504.04022,https://arxiv.org/abs/2504.04022,https://arxiv.org/pdf/2504.04022.pdf
EssentialAI/cruxeval_o_adv,2401.03065,https://arxiv.org/abs/2401.03065,https://arxiv.org/pdf/2401.03065.pdf
flwrlabs/alpaca-gpt4,2304.03277,https://arxiv.org/abs/2304.03277,https://arxiv.org/pdf/2304.03277.pdf
flwrlabs/alpaca-gpt4,2007.14390,https://arxiv.org/abs/2007.14390,https://arxiv.org/pdf/2007.14390.pdf
rlhn/rlhn-100K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/remove-100K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/rlhn-250K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/rlhn-400K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/remove-250K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
JunJiaGuo/VidComposition_Benchmark,2411.10979,https://arxiv.org/abs/2411.10979,https://arxiv.org/pdf/2411.10979.pdf
rlhn/remove-400K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
geyang627/CARE-eval,2504.05154,https://arxiv.org/abs/2504.05154,https://arxiv.org/pdf/2504.05154.pdf
AISE-TUDelft/hammurabis-code,2504.01850,https://arxiv.org/abs/2504.01850,https://arxiv.org/pdf/2504.01850.pdf
zen-E/GSM8k-Aug,2405.14838,https://arxiv.org/abs/2405.14838,https://arxiv.org/pdf/2405.14838.pdf
zen-E/GSM8k-Aug,2502.21074,https://arxiv.org/abs/2502.21074,https://arxiv.org/pdf/2502.21074.pdf
zen-E/GSM8k-Aug-NL,2311.01460,https://arxiv.org/abs/2311.01460,https://arxiv.org/pdf/2311.01460.pdf
zen-E/GSM8k-Aug-NL,2502.21074,https://arxiv.org/abs/2502.21074,https://arxiv.org/pdf/2502.21074.pdf
rahmanidashti/tiny-truthful-qa,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
hkust-nlp/GUIMid,2504.10127,https://arxiv.org/abs/2504.10127,https://arxiv.org/pdf/2504.10127.pdf
bethgelab/sober_reasoning,2504.07086,https://arxiv.org/abs/2504.07086,https://arxiv.org/pdf/2504.07086.pdf
rlhn/remove-680K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
moca-embed/MAmmoTH-VL-Instruct-12M,2506.23115,https://arxiv.org/abs/2506.23115,https://arxiv.org/pdf/2506.23115.pdf
moca-embed/MAmmoTH-VL-Instruct-12M,2412.05237,https://arxiv.org/abs/2412.05237,https://arxiv.org/pdf/2412.05237.pdf
TIGER-Lab/WebInstruct-verified,2505.14652,https://arxiv.org/abs/2505.14652,https://arxiv.org/pdf/2505.14652.pdf
gaokerena/MF3QA,2505.16000,https://arxiv.org/abs/2505.16000,https://arxiv.org/pdf/2505.16000.pdf
atinp/CAPTURe,2504.15485,https://arxiv.org/abs/2504.15485,https://arxiv.org/pdf/2504.15485.pdf
rlhn/hn-remove-250K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/hn-remove-100K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
avery-ma/ManyHarm,2502.01925,https://arxiv.org/abs/2502.01925,https://arxiv.org/pdf/2502.01925.pdf
rlhn/hn-remove-400K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
rlhn/hn-remove-680K,2505.16967,https://arxiv.org/abs/2505.16967,https://arxiv.org/pdf/2505.16967.pdf
WYRipple/S1-Bench,2504.10368,https://arxiv.org/abs/2504.10368,https://arxiv.org/pdf/2504.10368.pdf
nhop/curie,2503.13517,https://arxiv.org/abs/2503.13517,https://arxiv.org/pdf/2503.13517.pdf
R-Bench/R-Bench,2505.02018,https://arxiv.org/abs/2505.02018,https://arxiv.org/pdf/2505.02018.pdf
yj12869741/SeedBench,2505.13220,https://arxiv.org/abs/2505.13220,https://arxiv.org/pdf/2505.13220.pdf
MLNTeam-Unical/OpenTuringBench,2504.11369,https://arxiv.org/abs/2504.11369,https://arxiv.org/pdf/2504.11369.pdf
Cancer-Myth/Cancer-Myth,2504.11373,https://arxiv.org/abs/2504.11373,https://arxiv.org/pdf/2504.11373.pdf
GuoZiming/MMSQL,2412.17867,https://arxiv.org/abs/2412.17867,https://arxiv.org/pdf/2412.17867.pdf
AAU-NLP/fs1-predictions,2505.11140,https://arxiv.org/abs/2505.11140,https://arxiv.org/pdf/2505.11140.pdf
IPBench/IPBench,2504.15524,https://arxiv.org/abs/2504.15524,https://arxiv.org/pdf/2504.15524.pdf
grow-ai-like-a-child/mechanical-reasoning,2410.00318,https://arxiv.org/abs/2410.00318,https://arxiv.org/pdf/2410.00318.pdf
murthyrudra/milu-cleaned,2411.02538,https://arxiv.org/abs/2411.02538,https://arxiv.org/pdf/2411.02538.pdf
THU-KEG/ReaRAG-20k,2503.21729,https://arxiv.org/abs/2503.21729,https://arxiv.org/pdf/2503.21729.pdf
ambean/HELPMed,2504.18919,https://arxiv.org/abs/2504.18919,https://arxiv.org/pdf/2504.18919.pdf
tsunghanwu/reverse-instruct-1.3m,2504.13169,https://arxiv.org/abs/2504.13169,https://arxiv.org/pdf/2504.13169.pdf
yu0226/CipherBank,2504.19093,https://arxiv.org/abs/2504.19093,https://arxiv.org/pdf/2504.19093.pdf
grow-ai-like-a-child/perceptual-constancy,2502.10273,https://arxiv.org/abs/2502.10273,https://arxiv.org/pdf/2502.10273.pdf
freshstack/corpus-oct-2024,2504.13128,https://arxiv.org/abs/2504.13128,https://arxiv.org/pdf/2504.13128.pdf
freshstack/queries-oct-2024,2504.13128,https://arxiv.org/abs/2504.13128,https://arxiv.org/pdf/2504.13128.pdf
ONE-Lab/LiveVQA-Research-Preview,2504.05288,https://arxiv.org/abs/2504.05288,https://arxiv.org/pdf/2504.05288.pdf
stdKonjac/LiveSports-3K,2504.16030,https://arxiv.org/abs/2504.16030,https://arxiv.org/pdf/2504.16030.pdf
LoadingBFX/GeoQA-train-Vision-R1-cot-rewrite,2503.06749,https://arxiv.org/abs/2503.06749,https://arxiv.org/pdf/2503.06749.pdf
LoadingBFX/GeoQA-train-Vision-R1-cot-rewrite,2503.12937,https://arxiv.org/abs/2503.12937,https://arxiv.org/pdf/2503.12937.pdf
LoadingBFX/GeoQA-PLUS-aug-train-Vision-R1-cot-rewrite,2503.06749,https://arxiv.org/abs/2503.06749,https://arxiv.org/pdf/2503.06749.pdf
LoadingBFX/GeoQA-PLUS-aug-train-Vision-R1-cot-rewrite,2503.12937,https://arxiv.org/abs/2503.12937,https://arxiv.org/pdf/2503.12937.pdf
TIGER-Lab/ViRL39K,2504.08837,https://arxiv.org/abs/2504.08837,https://arxiv.org/pdf/2504.08837.pdf
CostOfPass/benchmark,2504.13359,https://arxiv.org/abs/2504.13359,https://arxiv.org/pdf/2504.13359.pdf
ALIENS232/PCBench,2505.23715,https://arxiv.org/abs/2505.23715,https://arxiv.org/pdf/2505.23715.pdf
SeaLLMs/FreshQA-multilingual,2504.13816,https://arxiv.org/abs/2504.13816,https://arxiv.org/pdf/2504.13816.pdf
asanchez75/medical_textbooks_mcq,2402.13178,https://arxiv.org/abs/2402.13178,https://arxiv.org/pdf/2402.13178.pdf
Eureka-Lab/PHYBench,2504.16074,https://arxiv.org/abs/2504.16074,https://arxiv.org/pdf/2504.16074.pdf
Kaylee0501/ImplexConv-opposed,2503.07018,https://arxiv.org/abs/2503.07018,https://arxiv.org/pdf/2503.07018.pdf
the-jb/wmdp-qa,2403.03218,https://arxiv.org/abs/2403.03218,https://arxiv.org/pdf/2403.03218.pdf
MaziyarPanahi/OpenMathReasoning_ShareGPT,2504.16891,https://arxiv.org/abs/2504.16891,https://arxiv.org/pdf/2504.16891.pdf
Biases/CulturalBiases-2025,2505.14729,https://arxiv.org/abs/2505.14729,https://arxiv.org/pdf/2505.14729.pdf
launch/thinkprm-1K-verification-cots,2504.16828,https://arxiv.org/abs/2504.16828,https://arxiv.org/pdf/2504.16828.pdf
jobs-git/OpenMathReasoning,2504.16891,https://arxiv.org/abs/2504.16891,https://arxiv.org/pdf/2504.16891.pdf
amathislab/LEMONADE,2506.01608,https://arxiv.org/abs/2506.01608,https://arxiv.org/pdf/2506.01608.pdf
TafcoMetawireless/synthetic_text_to_sql_en_es,2306.05685,https://arxiv.org/abs/2306.05685,https://arxiv.org/pdf/2306.05685.pdf
EQUES/YakugakuQA,2505.16661,https://arxiv.org/abs/2505.16661,https://arxiv.org/pdf/2505.16661.pdf
Ajax102/MME-Industry,2501.16688,https://arxiv.org/abs/2501.16688,https://arxiv.org/pdf/2501.16688.pdf
joonavel/ko-evol-instruct,2304.12244,https://arxiv.org/abs/2304.12244,https://arxiv.org/pdf/2304.12244.pdf
Wix/WixQA,2505.08643,https://arxiv.org/abs/2505.08643,https://arxiv.org/pdf/2505.08643.pdf
linyueqian/hippovlog-dataset,2504.10739,https://arxiv.org/abs/2504.10739,https://arxiv.org/pdf/2504.10739.pdf
jmaasch/compositional_causal_reasoning,2503.04556,https://arxiv.org/abs/2503.04556,https://arxiv.org/pdf/2503.04556.pdf
jmaasch/compositional_causal_reasoning,2410.03767,https://arxiv.org/abs/2410.03767,https://arxiv.org/pdf/2410.03767.pdf
Salesforce/APIGen-MT-5k,2504.03601,https://arxiv.org/abs/2504.03601,https://arxiv.org/pdf/2504.03601.pdf
ZennyKenny/synthetic_vc_financial_decisions_reasoning_dataset,2308.10379,https://arxiv.org/abs/2308.10379,https://arxiv.org/pdf/2308.10379.pdf
vector-institute/HumaniBench,2505.11454,https://arxiv.org/abs/2505.11454,https://arxiv.org/pdf/2505.11454.pdf
slprl/StressTest,2505.22765,https://arxiv.org/abs/2505.22765,https://arxiv.org/pdf/2505.22765.pdf
gaokerena/KOPP,2505.16000,https://arxiv.org/abs/2505.16000,https://arxiv.org/pdf/2505.16000.pdf
gaokerena/FA_MED_MMLU,2505.16000,https://arxiv.org/abs/2505.16000,https://arxiv.org/pdf/2505.16000.pdf
gaokerena/FA_KQA,2505.16000,https://arxiv.org/abs/2505.16000,https://arxiv.org/pdf/2505.16000.pdf
nvidia/Nemotron-CrossThink,2504.13941,https://arxiv.org/abs/2504.13941,https://arxiv.org/pdf/2504.13941.pdf
nvidia/Nemotron-CrossThink,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
gaotang/ParaConfilct,2503.10996,https://arxiv.org/abs/2503.10996,https://arxiv.org/pdf/2503.10996.pdf
michaelchenkj/JustLogic,2501.14851,https://arxiv.org/abs/2501.14851,https://arxiv.org/pdf/2501.14851.pdf
SeaLLMs/TrueFalse-Statements-multilingual,2504.13816,https://arxiv.org/abs/2504.13816,https://arxiv.org/pdf/2504.13816.pdf
jjzha/fs1-tokenized,2505.11140,https://arxiv.org/abs/2505.11140,https://arxiv.org/pdf/2505.11140.pdf
HradilSerhii/OpenMathReasoning,2504.16891,https://arxiv.org/abs/2504.16891,https://arxiv.org/pdf/2504.16891.pdf
Faiz28/LCQA-Islamic,2409.09844,https://arxiv.org/abs/2409.09844,https://arxiv.org/pdf/2409.09844.pdf
freshstack/queries-oct-2024-unfiltered,2504.13128,https://arxiv.org/abs/2504.13128,https://arxiv.org/pdf/2504.13128.pdf
zjunlp/OceanInstruct-v0.2,2310.02031,https://arxiv.org/abs/2310.02031,https://arxiv.org/pdf/2310.02031.pdf
bigai-nlco/ReflectionEvo,2505.16475,https://arxiv.org/abs/2505.16475,https://arxiv.org/pdf/2505.16475.pdf
HarryYancy/SolidGeo,2505.21177,https://arxiv.org/abs/2505.21177,https://arxiv.org/pdf/2505.21177.pdf
Learning-from-Peers/DeepSeek-R1-Distill-Qwen-32B-LeaP,2505.07787,https://arxiv.org/abs/2505.07787,https://arxiv.org/pdf/2505.07787.pdf
PortalPal-AI/Followup-Q,2503.17509,https://arxiv.org/abs/2503.17509,https://arxiv.org/pdf/2503.17509.pdf
jingyang/CoIN_Refined,2403.08350,https://arxiv.org/abs/2403.08350,https://arxiv.org/pdf/2403.08350.pdf
jingyang/CoIN_Refined,2410.10868,https://arxiv.org/abs/2410.10868,https://arxiv.org/pdf/2410.10868.pdf
RUC-AIBOX/OlymMATH-eval,2503.21380,https://arxiv.org/abs/2503.21380,https://arxiv.org/pdf/2503.21380.pdf
jiyounglee0523/TransEnV_mmlu,2505.20875,https://arxiv.org/abs/2505.20875,https://arxiv.org/pdf/2505.20875.pdf
Joshua-Harris/PubHealthBench,2505.06046,https://arxiv.org/abs/2505.06046,https://arxiv.org/pdf/2505.06046.pdf
peiyao-sentient/crypto-agent-safe-function-calling,2503.16248,https://arxiv.org/abs/2503.16248,https://arxiv.org/pdf/2503.16248.pdf
Code2Logic/GameQA-140K,2505.13886,https://arxiv.org/abs/2505.13886,https://arxiv.org/pdf/2505.13886.pdf
ReactiveAI/smol-smoltalk-mini-Interaction-SFT,2502.02737,https://arxiv.org/abs/2502.02737,https://arxiv.org/pdf/2502.02737.pdf
ReactiveAI/smol-smoltalk-Interaction-SFT,2502.02737,https://arxiv.org/abs/2502.02737,https://arxiv.org/pdf/2502.02737.pdf
maitrix-org/WM-ABench,2506.21876,https://arxiv.org/abs/2506.21876,https://arxiv.org/pdf/2506.21876.pdf
GenRM/OpenOrca-Open-Orca,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
GenRM/OpenOrca-Open-Orca,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
GenRM/OpenOrca-Open-Orca,2302.13971,https://arxiv.org/abs/2302.13971,https://arxiv.org/pdf/2302.13971.pdf
GenRM/SCP-116K-EricLu,2501.15587,https://arxiv.org/abs/2501.15587,https://arxiv.org/pdf/2501.15587.pdf
TheFinAI/PolyFiQA-Easy,2506.14028,https://arxiv.org/abs/2506.14028,https://arxiv.org/pdf/2506.14028.pdf
TheFinAI/PolyFiQA-Expert,2506.14028,https://arxiv.org/abs/2506.14028,https://arxiv.org/pdf/2506.14028.pdf
Compumacy/NMT-Crossthinking,2504.13941,https://arxiv.org/abs/2504.13941,https://arxiv.org/pdf/2504.13941.pdf
Compumacy/NMT-Crossthinking,2406.20094,https://arxiv.org/abs/2406.20094,https://arxiv.org/pdf/2406.20094.pdf
Compumacy/NMT-openmath,2504.16891,https://arxiv.org/abs/2504.16891,https://arxiv.org/pdf/2504.16891.pdf
jablonkagroup/chempile-reasoning,2505.12534,https://arxiv.org/abs/2505.12534,https://arxiv.org/pdf/2505.12534.pdf
maikezu/data-kit-sub-iwslt2025-if-long-constraint,2308.11596,https://arxiv.org/abs/2308.11596,https://arxiv.org/pdf/2308.11596.pdf
maikezu/data-kit-sub-iwslt2025-if-long-constraint,2407.21783,https://arxiv.org/abs/2407.21783,https://arxiv.org/pdf/2407.21783.pdf
